shortened_url,Final_label,EUIP,EU,label,x,accept,reject,manage,banner,x_salience_avg,accept_salience_avg,reject_salience_avg,manage_salience_avg,banner_salience_avg,x_salience_max,accept_salience_max,reject_salience_max,manage_salience_max,banner_salience_max,image_salience_avg,image_salience_max,Note
tausendideen.de,manage,FALSE,TRUE,"[{""x"":82.6870622369644,""y"":91.58512720156556,""width"":5.977377993033556,""height"":6.066536203522503,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":71.72853591640285,""y"":90.8023483365949,""width"":9.85160446999977,""height"":6.849315068493155,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":89.23679060665361,""width"":98.07327595977303,""height"":9.980430528375734,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,36.26197999687675,0,67.47674294520395,978.8135174067368,0,94.75978900385473,0,34.64379085,39.23454277022191,0,177,0,89,177,89.56820668,255,ml
tchibo.de,full,FALSE,TRUE,"[{""x"":62.651776741796304,""y"":55.38160469667319,""width"":23.13466667674104,""height"":8.023483365949112,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":62.31970018662778,""y"":46.771037181996086,""width"":23.577435416965763,""height"":8.219178082191782,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":62.098315816515424,""y"":36.007827788649706,""width"":23.466743231909575,""height"":9.393346379647745,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.7748452953932405,""y"":33.46379647749511,""width"":97.85189158966068,""height"":33.07240704500978,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,185.62061325760897,193.78714041341726,220.43124757958105,3236.1975887774274,0,85.01482785602504,48.972753491196116,48.226731100225074,57.92125,0,122,100,104,162,58.213883068831876,255,
tds.net,manage,FALSE,FALSE,"[{""x"":19.260440199774838,""y"":86.49706457925636,""width"":17.046596498651294,""height"":8.023483365949119,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":2.8779968114606076,""y"":86.88845401174167,""width"":14.83275279752775,""height"":7.240704500978481,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":1.7710749608988356,""y"":51.07632093933464,""width"":95.19527914831242,""height"":45.20547945205478,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,136.77308345297513,0,107.39957994296033,4303.348235471656,0,143.3389218328841,0,73.76264880952381,69.32312848896274,0,219,0,153,255,46.43129916850054,255,
teamviewer.com,manage,FALSE,FALSE,"[{""x"":75.71345457842523,""y"":87.47553816046967,""width"":17.932133979100712,""height"":8.806262230919756,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":2.5459202562920784,""y"":88.45401174168299,""width"":17.600061601674597,""height"":7.8277886497064495,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.6641531103370634,""y"":42.66144814090019,""width"":96.74496973909889,""height"":56.94716242661448,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,157.9150741799474,0,137.76956243972273,5509.351505690368,0,129.56860582667034,0,69.94895800275044,58.36305034641296,0,246,0,181,254,55.22357730719506,254,
telecomitalia.it,x,FALSE,TRUE,"[{""x"":49.03663797988651,""y"":85.71428571428571,""width"":38.63157258460586,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":10.515757580336835,""y"":84.93150684931507,""width"":37.746035104156434,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":75.15999365314434,""y"":6.457925636007827,""width"":13.836523132022151,""height"":5.675146771037182,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":8.85537480449418,""y"":5.088062622309197,""width"":82.02290912662733,""height"":90.21526418786694,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,332.6397639378977,78.52429958,325.0147836757109,7399.718416316086,0,134.3294736842105,85.47898148148148,80.69469642536374,97.24648220952946,0,223,125,159,246,86.1327749,255,"ml, rl"
telegraaf.nl,manage,FALSE,TRUE,"[{""x"":48.23008849557522,""y"":89.56824886028426,""width"":13.827433628318587,""height"":5.411415035308835,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1503,""original_height"":891},{""x"":33.96017699115044,""y"":90.12805041566102,""width"":13.938053097345133,""height"":5.411415035308835,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1503,""original_height"":891},{""x"":28.097345132743364,""y"":0.5598015553767766,""width"":39.49115044247788,""height"":99.27147582014837,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1503,""original_height"":891}]",0,74.82598224,0,75.42459009390633,3920.3447862602843,0,164.0059094551282,0,78.24740829346092,90.66391897943045,0,250,0,174,255,64.70604395,255,
telekom.de,full,FALSE,TRUE,"[{""x"":78.70214357494201,""y"":77.69080234833659,""width"":15.275521537752454,""height"":9.393346379647753,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":62.2090080015716,""y"":77.69080234833659,""width"":16.05036683314571,""height"":10.763209393346386,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":3.5421499217976713,""y"":76.71232876712328,""width"":17.600057423932178,""height"":10.37181996086106,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":3.6528421068538486,""y"":12.720156555772993,""width"":92.20659015179562,""height"":77.10371819960862,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,143.48826493387827,172.75345906516918,182.54462690184064,7109.4709432108575,0,167.1633877281277,174.57355789473684,85.18226462182506,65.05383841066146,0,255,244,161,255,54.769673622915946,255,
telekom.hu,full,FALSE,TRUE,"[{""x"":49.25802234999887,""y"":76.90802348336595,""width"":14.611368427415393,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":34.425269552471114,""y"":70.25440313111547,""width"":22.802590121572507,""height"":3.913894324853217,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":34.425269552471114,""y"":77.29941291585128,""width"":14.389984057303039,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":33.207655516853166,""y"":12.720156555772993,""width"":32.100733666291404,""height"":75.73385518590999,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,125.81217432608162,123.90592926053493,89.24692806877667,2431.1123148443785,0,194.88246696035242,189.23202537593986,126.23297431648716,121.2394472786039,0,255,253,162,255,79.40372966823479,255,"ml, mh"
telekom.net,full,FALSE,FALSE,"[{""x"":83.01913879213292,""y"":78.27788649706457,""width"":11.179910690673893,""height"":9.589041095890423,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":3.6528424282186527,""y"":78.08219178082176,""width"":14.50071705568896,""height"":9.589220964656516,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":68.40777036471752,""y"":77.10371819960861,""width"":13.947215317078332,""height"":11.154598825831712,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":2.8779968114606076,""y"":11.154598825831702,""width"":92.53866670696416,""height"":79.06066536203522,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,107.20462306125664,155.57559159950404,139.05057999296488,7316.168561568204,0,165.4611202862648,185.54624905517764,81.44374209860935,59.92443675774471,0,250,255,156,255,50.695057563658246,255,
telenet.be,full,FALSE,TRUE,"[{""x"":37.746035104156434,""y"":63.013698630136986,""width"":22.691897936516334,""height"":9.980430528375734,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":15.828982463033345,""y"":75.34246575342466,""width"":20.81013079056132,""height"":5.870841487279833,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":15.939674648089522,""y"":63.013698630136986,""width"":20.920822975617497,""height"":10.37181996086106,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":13.061677836628913,""y"":13.50293542074364,""width"":72.28199684168372,""height"":75.92954990215264,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,226.47491091239394,216.98700933615024,122.17297920094687,5488.339486217864,0,177.39933685294875,179.55521739130435,137.2422536916001,92.75445372599995,0,235,255,206,255,57.79568525131665,255,ml
telenor.se,full xa,FALSE,TRUE,"[{""x"":28.00512281921284,""y"":39.726027397260275,""width"":14.168599687190682,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":42.395106876515875,""y"":39.92172211350293,""width"":14.279291872246866,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":57.117167488987455,""y"":39.92172211350293,""width"":13.725830946965978,""height"":9.001956947162427,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":75.3813780232567,""y"":12.32876712328767,""width"":2.656612441348244,""height"":3.7181996086105666,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":20.03528549516808,""y"":9.001956947162427,""width"":59.10962681999864,""height"":43.83561643835616,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",9.877815339651002,121.9996841949882,120.1584247566762,123.5593392486174,2591.1069290958308,137.07760532150775,176.54975757575758,169.01893109325542,177.1306338028169,103.78336587160116,186,249,226,255,255,77.35584707086413,255,
tf1.fr,full,FALSE,TRUE,"[{""x"":49.36871453505504,""y"":92.75929549902152,""width"":29.001352484718446,""height"":7.045009784735811,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":20.478054235392783,""y"":92.95497022984574,""width"":28.669275929549904,""height"":7.045029770154228,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":19.59251675494337,""y"":84.14872798434442,""width"":13.39375439179744,""height"":4.1095890410959015,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":14.832752797527748,""y"":0,""width"":69.62538440033548,""height"":99.412915851272,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,204.31481202541366,201.9759024124451,55.042826267660864,6921.662480503017,0,22.618960573476702,20.115490882298765,114.92775106837607,95.64722534528354,0,108,106,189,255,86.19353776009066,255,ml
tf1info.fr,x,FALSE,TRUE,"[{""x"":51.471866051122404,""y"":74.36399217221134,""width"":20.36736205033661,""height"":8.610567514677115,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":29.444121224943142,""y"":74.75538160469667,""width"":21.695668271010735,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":59.22031900505482,""y"":10.76320939334638,""width"":16.825212128538936,""height"":6.653620352250488,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":21.03151516067367,""y"":9.197651663405088,""width"":57.67062841426834,""height"":81.2133072407045,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,175.37454603029587,111.94857384937843,186.81201642357573,4683.6224641724775,0,144.66544911173833,86.71199428534321,146.11798219584568,84.65055788201568,0,220,170,218,255,62.43805848754654,255,
tfl.gov.uk,full,FALSE,TRUE,"[{""x"":64.6442360728075,""y"":86.3013698630137,""width"":27.340969708875775,""height"":8.806262230919756,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":5.866685807977393,""y"":87.47553816046967,""width"":27.451661893931952,""height"":7.827788649706463,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":35.53219140303289,""y"":86.69275929549902,""width"":27.67304626404431,""height"":8.610567514677115,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":4.870456142471799,""y"":5.283757338551859,""width"":89.99274645067209,""height"":90.01956947162427,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,240.77174890399388,238.28063319333683,214.88580738889996,8101.108291058544,0,140.42991596638655,138.3996589147287,91.29880247669593,86.69541726120066,0,250,255,210,255,74.69186714749854,255,
thalia.de,full-m,FALSE,TRUE,"[{""x"":49.81148327527975,""y"":77.29941291585128,""width"":28.226507189325197,""height"":6.262230919765159,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":22.138437011235446,""y"":77.29941291585128,""width"":27.230277523819595,""height"":6.262230919765159,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":20.145977680224256,""y"":10.95890410958904,""width"":59.22031900505481,""height"":77.69080234833659,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,176.76090607796579,170.52228586344933,0,4600.874098827155,0,174.34254877542548,90.27814313346228,0,86.76760296645236,0,255,141,0,255,60.53911297938602,255,
thehairpinlegcompany.co.uk,manage,FALSE,TRUE,"[{""x"":49.81148327527975,""y"":62.230919765166334,""width"":17.600057423932192,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":33.207655516853166,""y"":62.426614481409004,""width"":16.050366833145702,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":29.444121224943142,""y"":23.483365949119374,""width"":41.066800655841746,""height"":52.641878669275926,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,148.10224446753122,0,131.92082328612895,2161.833537460162,0,167.9648251292087,0,99.11590807675145,99.16574134884256,0,225,0,182,255,46.88508645163935,255,
theheartofjoy.at,full-m,FALSE,TRUE,"[{""x"":38.85295695471821,""y"":85.12720156555773,""width"":17.932133979100705,""height"":6.849315068493155,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":19.813901125055725,""y"":84.73581213307241,""width"":18.374902719325416,""height"":8.6105675146771,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":0.22138308465314885,""y"":57.14285714285715,""width"":96.85566192415506,""height"":42.857142857142854,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879},{""x"":60.216548670560414,""y"":73.5812133072407,""width"":13.61513876190979,""height"":3.5225048923679054,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879}]",0,158.21834044037533,122.82283547329257,47.95939289909514,4150.956939606645,0,88.45247515642252,63.57222222222222,86.12690201,51.392118226600985,0,137,136,118,150,73.01342785984424,255,"ml, mh"
thejournal.mt,manage,FALSE,TRUE,"[{""x"":90.48672566371681,""y"":92.166677685326,""width"":7.853982300884965,""height"":5.486111766983683,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1549,""original_height"":937},{""x"":78.09734513274337,""y"":92.53241846979157,""width"":11.504424778761049,""height"":4.7546301980525385,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1549,""original_height"":937},{""x"":0.33185840707964603,""y"":89.60649219406693,""width"":99.3362831858407,""height"":10.240741965036236,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1549,""original_height"":937}]",0,43.08782471856659,0,54.69928546432118,1017.2772438719622,0,117.47430643127365,0,59.61618999,41.26312581274382,0,235,0,136,235,74.73798153936887,255,ml
themeforest.net,manage,FALSE,FALSE,"[{""x"":35.089422662808175,""y"":63.79647749510763,""width"":27.783738449100497,""height"":10.176125244618397,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":63.2052376670772,""y"":64.38356164383562,""width"":28.22650718932519,""height"":9.98043052837572,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":6.198762363145924,""y"":24.853228962818,""width"":86.11851997370587,""height"":50.88062622309199,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,281.7126940617579,0,282.73080222176634,4381.764226,0,108.19608758821087,0,120.88099279835392,63.73516016091332,0,197,0,219,219,55.475828827364666,255,
thomann.de,full,FALSE,TRUE,"[{""x"":32.98627114674081,""y"":62.03522504892368,""width"":13.615138761909805,""height"":9.393346379647753,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":49.700791090223575,""y"":62.230919765166334,""width"":12.508216911348022,""height"":7.436399217221137,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":63.2052376670772,""y"":62.03522504892368,""width"":10.737141950449185,""height"":7.240704500978467,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":7.859145138988584,""y"":23.09197651663405,""width"":82.57637005190821,""height"":59.49119373776908,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,127.89171439758725,93.01609444838061,77.74447204826212,4912.566828919784,0,151.05395766221812,72.47010309,70.68120901055033,80.45881649873549,0,179,167,124,255,68.14452043462282,255,"rl, ml"
thomsonreuters.co.uk,manage xa,FALSE,TRUE,"[{""x"":61.655547076290716,""y"":84.93150684931507,""width"":23.245358861797214,""height"":8.80626223091977,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":66.52600321876251,""y"":75.73385518590999,""width"":13.504446576853624,""height"":7.240704500978467,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":93.7562807425821,""y"":81.80039138943248,""width"":2.877996811460619,""height"":3.9138943248532314,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":69.08023483365949,""width"":97.85189158966067,""height"":30.72407045009784,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",11.264175387321412,204.7047258,0,97.78170711224729,3006.408410876071,53.76862745098039,116.12310681008742,0,152.3969494047619,78.70658192709475,90,222,0,254,254,75.98752970425325,255,ml
tichealth.co.uk,full xa,FALSE,TRUE,"[{""x"":34.535961737527295,""y"":65.55772994129158,""width"":19.81390112505573,""height"":10.176125244618405,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":55.45678471314479,""y"":65.36203522504891,""width"":20.256669865280436,""height"":10.958904109589042,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":76.26691550370612,""y"":64.9706457925636,""width"":19.371132384831014,""height"":11.350293542074354,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":93.64558855752594,""y"":59.49119373776908,""width"":2.4352280712358976,""height"":3.5225048923679054,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":0.9962296655055951,""y"":57.14285714285714,""width"":95.97012444370566,""height"":39.92172211350294,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",8.578102794960108,201.6287394330526,221.99090263321028,219.86803881021484,3831.292639239913,63.35993208828523,138.43451772946156,114.59093915343915,67.06369341253063,57.31075723094502,97,195,203,142,203,63.52470852129555,255,
ticketone.it,full,FALSE,TRUE,"[{""x"":59.7737799303357,""y"":88.06262230919765,""width"":19.70320893999955,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":17.267980868763647,""y"":88.25831702544032,""width"":20.367362050336606,""height"":7.436399217221123,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":38.29949602943732,""y"":88.64970645792563,""width"":20.035285495168075,""height"":6.653620352250499,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":0.6641531103370634,""y"":40.50880626223092,""width"":95.63804788853712,""height"":58.904109589041084,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,161.9441830684893,133.30718333379951,151.45983520798234,5633.474054,0,87.07804017372422,95.50726244594745,92.99041043,53.13799198710856,0,168,154,155,168,61.97344736252586,255,
tim.it,x,FALSE,TRUE,"[{""x"":75.2706858382005,""y"":6.653620352250488,""width"":13.504446576853624,""height"":5.675146771037182,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":16.71451994348276,""y"":84.93150684931507,""width"":29.554813409999323,""height"":9.001956947162427,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":48.372484869549446,""y"":85.51859099804305,""width"":39.18503350988674,""height"":9.197651663405082,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":9.29814450881329,""y"":5.870889452284093,""width"":81.58014038640262,""height"":90.60665362035225,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,360.4102886427937,76.63971638527498,266.05115789823265,7391.7035222904915,0,132.8576902025178,86.21095238095238,77.10410016510733,96.43044302569969,0,223,125,155,235,86.1327749,255,"ml, rl"
timetotalkday.co.uk,full,FALSE,TRUE,"[{""x"":62.983853296964845,""y"":56.16438356164384,""width"":14.168599687190685,""height"":11.545988258317017,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":47.708331759212385,""y"":57.14284115452241,""width"":13.836523132022153,""height"":9.001956947162434,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":22.802590121572507,""y"":57.33855185909981,""width"":16.050366833145702,""height"":9.784735812133064,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":20.256669865280433,""y"":10.176125244618394,""width"":59.331011190111,""height"":61.643835616438366,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,163.5904856250978,124.55578553288053,157.0485991501535,3657.391100760268,0,193.91497326203208,130.33929938180748,119.14415802745867,109.26376759971504,0,255,226,207,255,67.97821761,255,
tiscali.it,full,FALSE,TRUE,"[{""x"":75.49207020831287,""y"":42.07436399217221,""width"":18.706979274493946,""height"":6.653620352250492,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":45.49448805808884,""y"":41.48727984344423,""width"":15.27552153775246,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":60.991393965953655,""y"":41.48727984344423,""width"":14.279291872246851,""height"":8.219178082191775,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":3.763534291910026,""y"":2.73972602739726,""width"":91.98520578168328,""height"":50.48923679060665,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,124.46913802990106,117.36404278559047,125.55223181714342,4644.262835944087,0,169.39859731151373,184.828516,193.62003968253967,97.61504280092947,0,242,252,255,255,60.053601626980466,255,
tori.fi,manage,FALSE,TRUE,"[{""x"":54.9033237878639,""y"":80.43052837573386,""width"":22.47051356640398,""height"":8.41487279843443,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":37.08188327927858,""y"":80.03913094908116,""width"":16.603827758426583,""height"":9.001956947162427,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":20.588746420448963,""y"":5.47945205479452,""width"":58.22408933954923,""height"":89.04109589041096,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,189.0865133767847,0,149.4669426394565,5184.336722014657,0,165.28521644854024,0,120.34275340987145,79.61132102,0,234,0,201,255,57.40082256805806,255,
tp-link.com,choices xa,FALSE,FALSE,"[{""x"":30.32965870539256,""y"":74.75538160469667,""width"":19.14974801471866,""height"":8.414872798434445,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":11.954755986067141,""y"":31.506849315068493,""width"":73.05684213707697,""height"":34.05088062622309,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":84.01536781490891,""y"":11.350277553739613,""width"":2.545920256292078,""height"":4.109589041095891,""rotation"":0,""rectanglelabels"":[""x""],""original_width"":1554,""original_height"":879},{""x"":10.958526320561546,""y"":9.197651663405088,""width"":77.04176079909935,""height"":78.08219178082192,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",10.462685984761965,161.14269366593007,0,2487.649810538433,6015.589541847483,112.70833333333333,144.14109564109563,0,86.86436033,95.74982701781138,168,203,0,234,255,72.50927548709119,255,
trafalgartavern.co.uk,full-m,FALSE,TRUE,"[{""x"":74.27445617269493,""y"":91.3894324853229,""width"":6.752223288426805,""height"":6.066536203522503,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":81.35875601629027,""y"":91.3894324853229,""width"":6.530838918314444,""height"":7.045009784735811,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":88.99651678516649,""y"":91.58512720156556,""width"":7.084299843595346,""height"":5.675146771037191,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":0.11069218505617723,""y"":89.62818003913894,""width"":97.74119940460449,""height"":10.17612524461839,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,40.96260703350898,46.00982408,40.204441382439406,994.6266867004757,0,139.0503144654088,64.83886937080806,56.767903525046385,35.081764318630675,0,255,193,106,255,56.504734378454515,255,ml
transip.nl,full,FALSE,TRUE,"[{""x"":80.25183416572848,""y"":45.40117416829745,""width"":14.832752797527746,""height"":8.219178082191782,""rotation"":0,""rectanglelabels"":[""accept""],""original_width"":1554,""original_height"":879},{""x"":65.75115792336928,""y"":45.40117416829745,""width"":13.947215317078332,""height"":8.219178082191782,""rotation"":0,""rectanglelabels"":[""reject""],""original_width"":1554,""original_height"":879},{""x"":4.870457427931004,""y"":44.422700587084144,""width"":28.890660299662258,""height"":9.784735812133079,""rotation"":0,""rectanglelabels"":[""manage""],""original_width"":1554,""original_height"":879},{""x"":3.8742264769662027,""y"":2.3483365949119372,""width"":92.09589796673946,""height"":53.8160469667319,""rotation"":0,""rectanglelabels"":[""banner""],""original_width"":1554,""original_height"":879}]",0,121.91303669200889,114.63464644173972,282.6874784702767,4956.23717,0,167.9520531400966,163.73316692268304,134.88444605583467,73.06343676637665,0,255,255,237,255,68.16015698780204,255,
